2019-08-16T00:00:00+02:00,2019-08-16T01:00:00+02:00,29.83
2019-08-16T01:00:00+02:00,2019-08-16T02:00:00+02:00,27.30
2019-08-16T02:00:00+02:00,2019-08-16T03:00:00+02:00,26.38
2019-08-16T03:00:00+02:00,2019-08-16T04:00:00+02:00,25.70
2019-08-16T04:00:00+02:00,2019-08-16T05:00:00+02:00,25.65
2019-08-16T05:00:00+02:00,2019-08-16T06:00:00+02:00,28.54
2019-08-16T06:00:00+02:00,2019-08-16T07:00:00+02:00,34.68
2019-08-16T07:00:00+02:00,2019-08-16T08:00:00+02:00,40.52
2019-08-16T08:00:00+02:00,2019-08-16T09:00:00+02:00,43.33
2019-08-16T09:00:00+02:00,2019-08-16T10:00:00+02:00,39.65
2019-08-16T10:00:00+02:00,2019-08-16T11:00:00+02:00,36.73
2019-08-16T11:00:00+02:00,2019-08-16T12:00:00+02:00,34.90
2019-08-16T12:00:00+02:00,2019-08-16T13:00:00+02:00,33.06
2019-08-16T13:00:00+02:00,2019-08-16T14:00:00+02:00,30.54
2019-08-16T14:00:00+02:00,2019-08-16T15:00:00+02:00,31.97
2019-08-16T15:00:00+02:00,2019-08-16T16:00:00+02:00,29.90
2019-08-16T16:00:00+02:00,2019-08-16T17:00:00+02:00,31.01
2019-08-16T17:00:00+02:00,2019-08-16T18:00:00+02:00,37.40
2019-08-16T18:00:00+02:00,2019-08-16T19:00:00+02:00,45.84
2019-08-16T19:00:00+02:00,2019-08-16T20:00:00+02:00,55.94
2019-08-16T20:00:00+02:00,2019-08-16T21:00:00+02:00,50.76
2019-08-16T21:00:00+02:00,2019-08-16T22:00:00+02:00,44.42
2019-08-16T22:00:00+02:00,2019-08-16T23:00:00+02:00,36.76
2019-08-16T23:00:00+02:00,2019-08-17T00:00:00+02:00,31.19
